-0.5162129	0.18584648	-0.24802315	-0.88578224	0.41616714	-0.107741766	0.7429298	0.22775027	-0.13128711	0.43859008	0.458629	-0.60541207	0.06489026	0.9497163	-0.20415737	-0.8598895	-0.10599656	0.21457602	0.91531694	0.032018196	-0.8637054	0.6850714	-0.19016866	-0.9718625	-0.18095179	-0.18939136	-0.41732705	-0.21531294	-0.34110332	-1.1316721	-0.3113272	-0.065043546	-0.557169	-0.06669122	-0.31414026	0.26489967	-0.14962763	0.77243	-0.15230836	0.68908	0.7791231	0.2984792	-0.32878536	-0.053994928	1.3744766	-0.10446335	-0.0990984	0.051800948	-0.20386188	0.4423125	0.8653283	0.53347063	-0.07295456	0.1488136	-0.37394175	1.0286384	0.4198091	-0.064441845	0.41020164	0.20961984	-0.38382864	0.73340684	-0.09866831	-0.768296	-0.42011648	-0.19847384	-0.5088814	0.4010307	-0.044013042	-0.8296965	-0.7963434	0.06445165	0.6177171	-0.09171248	-0.30783203	-0.59468913	-0.095058806	0.33143353	0.16128789	0.2178642	-0.14308956	-0.4407929	0.20084979	-1.0034678	0.4200996	0.3549935	0.6928292	-0.048085622	-0.18577518	0.010428953	0.6044286	-0.35971713	0.12012757	-0.004214967	0.90269196	0.31621933	0.6609511	-0.33827728	-0.5721301	-0.90665907
-0.4680903	-0.03699794	-0.28334895	-0.8961751	-0.018726807	1.0834718	-0.05129673	-0.23401292	-0.31711408	-0.31738335	0.19783267	0.122772284	0.11810105	0.84252197	0.08273195	-0.46125257	-0.061872028	-0.28101334	0.50507826	0.20088966	-0.048963547	0.65928346	-0.43653142	-0.10895666	-0.16588667	-0.2535877	0.63032657	-0.43594834	1.0832444	0.19768842	-0.06213533	-0.53783625	-0.3499817	0.4866038	0.09825432	0.017900359	-0.05405654	0.71896005	1.1703303	-0.37594566	-0.14706947	-0.1768235	0.5537651	-0.38317752	-0.033659957	-0.5741504	-0.33029154	0.47090858	-0.16427074	0.46782157	0.5072158	0.7697397	0.17753667	-0.25373623	0.113700315	0.2617445	0.16297509	0.37699908	0.77291447	-0.073158726	0.19552454	0.71531487	-0.19602698	-0.10586673	-0.48267844	0.12947692	-0.5867292	0.3166914	0.4442354	0.48356125	-0.4670702	-0.23983455	0.80658305	0.22063707	-0.76962173	0.71729743	-0.03488242	0.583085	0.47755617	0.46970692	0.27728158	0.72161937	0.38018343	-0.48831922	0.3905445	-0.06739041	0.936112	-0.26705685	0.094697274	-0.578834	0.3030422	-0.016775485	-0.22844537	0.2102803	-0.1050304	0.20565818	0.11707324	-0.032677256	0.27853894	-0.09524763
0.074638814	0.26862693	0.19824071	-0.70667714	0.7792351	0.070472896	0.11493588	-0.11105349	-0.43407705	-0.527737	0.7345368	-0.8979878	0.27999282	0.7457968	-0.3373971	-0.50085425	0.19874693	-0.53019553	0.6375732	0.7228826	-0.2477151	0.9081315	-0.569162	-0.3196504	-0.7263485	-0.36025915	0.545839	-0.19185114	-0.006915508	-0.2956391	-0.6131796	0.09776207	-1.261283	-0.100602806	0.051381435	0.2524052	-0.66056323	-0.0095516015	0.418619	-0.6980971	0.7288173	0.6465808	-0.14784482	0.1257295	0.29300326	0.15642361	0.4377999	0.23375241	-0.41490233	0.44607598	0.24788293	-0.008774694	0.06057775	-0.17290315	-0.11685777	0.22596559	0.24371813	0.13217352	0.28581986	0.19212575	-0.14613236	0.96920115	-0.23485522	-0.41782293	-1.055362	-0.26846656	-0.21800712	-0.007933035	0.19007504	-0.081964225	-0.7301689	0.12405237	1.0445627	-0.24345113	0.21245725	-0.34851196	-0.15752904	0.90143114	0.35495812	-0.11128913	0.49467844	0.16347754	0.4668513	-0.4268251	-0.4919276	0.29186025	0.8215848	0.041694213	-0.33562008	-0.12158441	0.13039643	0.3094599	0.35651633	-0.3848834	0.18715475	-0.5351758	0.93537027	-0.8179474	-0.0023848955	-0.7453651
-0.43804166	0.3134396	0.37991163	-0.7309701	-0.109265245	-0.2160497	0.028842874	0.6078347	-0.92659163	-0.38177228	0.29133663	-0.9164509	0.13487956	0.15115133	-0.351206	-0.9015082	-0.02272929	-0.4297509	1.1485122	0.5768661	0.19994543	0.949885	0.53520995	-0.44089082	0.27322477	-0.59010684	0.6625074	-0.3622481	0.1949238	-0.7382991	0.44269222	-0.65884584	-0.8822115	0.1934888	0.35365275	0.30508724	-1.0813726	1.6139727	-0.40446654	-0.59436834	0.25227746	-0.12619363	-0.10911218	-0.5549532	0.3011182	-0.9115091	-0.023292694	0.29603326	0.21630998	-0.84147775	0.3659836	-0.03389512	-0.20364241	0.84154695	-0.31347778	0.34024864	0.4544116	0.1919484	0.38830894	-0.39494255	-0.17456198	1.0179296	0.017331973	0.47801107	-0.5189677	-1.1049156	-0.25006613	0.7862212	0.35675943	-0.417563	0.18358809	-0.27839965	1.0704099	0.5466587	-0.47495928	0.08056905	0.12522301	0.53542536	0.68959343	0.19628926	0.2921152	0.30761233	-0.024020752	0.08752687	0.09090927	0.013695103	0.57510656	0.35968783	-0.39106268	0.030089283	0.62114805	0.04485893	-0.72654223	-0.5264245	-0.047699314	-0.17862456	0.8502921	-0.51568663	-0.16060524	-0.22600885
-0.17752841	-0.26381335	-0.18494788	-0.7493497	0.4062704	-0.34189686	-0.09584022	0.10090189	-0.40931118	-0.030152293	0.08051033	-0.8720616	0.3569042	0.6591552	0.04956257	-0.4295149	0.18333536	0.30430704	0.32730573	-0.1421304	-0.0023761978	0.6930399	-0.30580392	-0.57773674	-0.24242727	-0.67803264	0.36271873	0.14810675	0.33835068	-0.60548204	0.6407674	-0.32704732	-0.6623273	0.67165625	0.11662731	-0.46680945	-0.63784015	0.801877	-0.24956562	-0.034450974	0.32148716	0.16452016	-0.12056142	-0.97123235	0.30630675	-0.3164576	0.58210623	0.6107425	-0.37449485	0.18886934	0.73427016	0.37637368	-0.008140226	-0.20216303	-0.118200324	0.053415556	0.1999974	-0.051553972	0.96683127	-0.097124785	0.046741135	0.3054744	-0.21540332	-0.61950654	-0.4298219	0.10075325	-0.6646226	0.16347864	0.30606276	-0.1857031	-0.34932593	0.27002025	1.0264053	-0.3130047	-0.24309018	0.8237693	0.62905	0.75905895	-0.05965838	0.06822269	-0.024848333	0.23579584	0.026121112	-0.6555856	-0.19996664	-0.15468098	0.29704875	-0.21402672	0.20329492	-0.048938535	0.33297473	-0.7148978	-0.26507148	0.0037190842	0.3589113	0.09251699	0.60254496	-0.004644693	0.48354536	-0.31194678
-0.49224746	0.31222746	0.50934374	-0.14921886	0.2191201	0.382213	0.06329582	-0.10505478	-1.1251206	-0.091147535	0.5856367	-0.08001515	-0.68371946	-0.06189413	0.02954105	-0.8908159	0.5309257	-0.18729918	-0.2856488	0.75947165	-0.5510638	0.6495416	-0.35482508	0.70074093	0.2915242	-0.16997856	0.659273	-1.2570981	-0.624793	0.18510069	0.10410018	-0.6100333	-0.63192916	-0.7468891	-0.31463948	-0.9619395	-0.6862814	0.48871794	0.837331	-0.7885406	0.26460752	0.6050665	-0.39867213	-0.6497812	0.017006237	0.12708025	0.87094545	-0.111089215	-0.029357962	0.06524742	0.37858757	0.4787064	0.21155989	-1.0314579	-0.20152104	0.24863714	0.60115474	0.02522961	-0.14717183	0.11722042	0.19665834	0.759832	-0.5406251	-0.54664683	-0.5676536	0.04412052	-0.44400996	0.088120654	-0.15237798	-0.2393444	-1.0410683	-0.21867216	0.54326814	0.51066166	-0.38604245	-0.12781776	0.6412279	0.26844025	-0.01509256	0.07234625	0.28864357	0.22126363	-0.07395847	-0.74859947	-0.18062843	-0.5613734	0.31984425	0.6939877	-0.14152038	-0.32644686	0.4361175	-0.2642618	-0.41903678	0.114885174	0.645752	0.16771352	0.68511426	-1.662986	0.12092537	-0.46739623
-1.4248618	-0.24787119	-0.08129313	-0.9789193	0.12299907	0.12589534	0.34148428	0.18372767	-0.4296252	-0.47336233	0.77689254	-0.8206991	0.2890478	0.90833575	-0.64964914	-0.6413906	0.22872691	-0.6032976	0.79012734	0.16555092	-0.70516664	1.1782562	1.173892	-1.2706095	-0.60119295	-0.5788901	0.46340755	-0.42994845	0.5908582	-0.07723172	0.26795736	-0.64043474	-0.5248848	0.76489383	-0.19051656	0.9003756	0.06229509	0.11616628	0.4169961	0.57259345	-0.13348208	0.008690043	0.5251896	-0.9251672	-0.3049909	-1.0249033	0.013422528	-0.13479963	-0.45638838	0.30483806	0.17829177	0.06865929	-0.009960891	0.15699212	-0.85291034	0.15352055	0.07946611	-0.62757045	0.02572442	0.2468187	-0.041197296	0.03557348	-0.8737553	0.4329157	-0.445555	-0.5556008	-0.3814577	0.07794677	0.5375924	0.06368096	-0.3336193	-0.15321968	0.83339274	-0.12646066	0.05944342	-0.17497672	-0.0026864905	1.5915056	0.27105442	0.14522842	-0.08864191	-0.557594	0.79130983	-0.40750816	0.1257954	0.5480975	0.7848825	-0.17635648	-0.09369655	0.1197609	0.5405011	0.44143358	0.17548543	-0.14486301	0.6725598	-0.08443316	1.5747578	-0.9306801	-0.38832068	-1.0787706
-0.1681593	-0.013892563	-0.34068316	-0.61588717	0.79075027	0.37970528	0.40777153	-1.1367525	-0.41182554	-0.04417702	1.055416	-0.42141056	0.19887662	0.27226084	-0.48760873	-0.3061232	0.1448908	-0.37411565	0.61581373	-0.38489863	-0.16926152	1.1240565	-0.12772143	-0.20385239	0.09896697	-0.9590473	0.3407661	-0.1532444	0.37231195	-0.037614428	-0.6346259	-0.26360986	-1.5510346	1.0611138	0.77647024	-0.041644488	-0.13652146	0.2889044	0.33931533	1.3095074	0.7252871	-0.21065888	-0.21656412	-0.8024428	0.058198716	-0.12470919	0.46054202	0.8409107	-0.7446715	0.47000724	-0.5641453	0.13061093	0.051486976	0.010302386	-0.41614258	0.3967954	0.3470295	0.27265605	0.21252537	0.44643968	-0.13629258	1.2418761	0.14395797	-0.63991886	-0.3947886	0.67190576	-0.92674303	-0.19806702	0.4562606	0.655465	-1.0866306	0.07496356	0.53395236	0.30034715	0.08340733	-0.34664267	0.5808035	0.79942334	0.4328343	0.017620318	-0.9900714	0.3099392	0.6445058	-1.4090996	-0.4636083	-0.36248484	0.8627325	-0.24736556	-0.35795718	0.56176794	0.32689682	0.33696172	-0.5043715	0.028159099	0.08348168	0.26486707	1.3797412	0.2942616	-0.70660084	0.13858342
0.30398667	-0.19859858	0.27506196	-0.40747258	0.18689352	0.15091793	1.0915843	-0.748153	0.66096574	-0.25843492	0.77458125	-0.5491496	0.2979638	1.1358633	0.21718182	-1.52066	-0.17332356	-0.61385125	0.7407156	0.5937336	-0.17137091	0.13833138	0.0066354563	-0.07149715	-0.55764353	-0.058876857	0.5478592	-0.6891406	-0.2511602	-1.107164	-0.3807767	-0.46207824	-0.37260193	-0.10922508	-0.7788294	0.37523255	-0.23699006	1.2151806	-0.5529959	-0.19729836	0.5065543	0.30126023	-0.033564392	-0.15593922	0.16949923	-0.42001683	0.31659952	-0.5388793	-0.47461617	-0.046034563	-0.33420447	0.19527505	0.2755913	-0.15385263	-0.31073675	0.9178975	0.31687722	0.45901346	-0.10746686	-0.46339747	-0.15837789	0.5423136	-0.47914857	0.44040245	-0.15402012	0.12245515	-0.13887158	0.38422447	0.44951776	0.3856126	-0.7503965	-0.20948046	1.0362794	0.2712002	-0.2002304	-1.9252764	-0.00239078	0.9396162	0.4172805	0.35697103	-0.3780697	0.39446014	0.072631106	-0.20221023	-0.10139008	0.551667	0.41122723	0.15317973	0.40499774	0.45423183	0.8540796	0.19095448	-0.646157	0.083890624	0.80115217	-0.3547351	0.38057628	-1.4213407	0.12558983	0.46283904
0.16615039	-0.16105554	-0.7391371	-0.038830426	0.44325513	0.3330417	0.23107845	-0.34677526	0.601217	-0.5096932	0.841129	0.547953	-0.28878054	0.6616787	0.31053582	-0.75451285	0.7869299	0.1271249	1.051374	0.98637444	-0.5937238	0.3082752	-0.6795387	-0.034385797	0.5541397	-0.4037129	-0.14889032	0.009436792	-0.08036231	0.073011525	0.34119782	0.022146197	-0.6295662	0.8341966	-0.056031644	-0.36237112	-0.7742438	0.17927378	0.3030596	-0.07365363	-0.03186939	-0.061723627	0.32366824	-0.4314705	0.14316356	-0.11724449	-0.12889606	-0.09012167	-0.8171044	0.57918274	0.10545184	-0.7169719	0.54748225	1.0537143	-0.14112915	0.8359884	-0.20631734	0.36749768	0.2838465	0.34513414	-0.10181789	0.75156033	-0.64898014	0.51537967	-0.07952336	0.0016483758	0.2926314	0.6737284	-0.09226938	0.11278295	-0.541584	0.48124713	0.5691961	0.26557246	-0.1901655	-0.59587276	0.33825278	0.67622435	0.19193055	1.1435595	-0.77081645	0.37405127	-0.1921867	0.36124355	-0.17068566	-0.5492685	0.7458926	0.09877956	0.032918695	0.11095475	1.2044245	0.33226404	-0.17859825	-0.11314848	0.72584623	-0.19247356	-0.072910346	-0.599047	0.48704863	-0.9288242
